Nr,Group,Position,Locus,K*,Df,Signif.,Nr,inf.,Meanrank-ac,Mean-ac,Nr-ac,Meanrank-ad,Mean-ad,Nr-ad,Meanrank-bc,Mean-bc,Nr-bc,Meanrank-bd,Mean-bd,Nr-bd,Meanrank-ee,Mean-ee,Nr-ee,Meanrank-ef,Mean-ef,Nr-ef,Meanrank-eg,Mean-eg,Nr-eg,Meanrank-fg,Mean-fg,Nr-fg,Meanrank-hh,Mean-hh,Nr-hh,Meanrank-hk,Mean-hk,Nr-hk,Meanrank-kk,Mean-kk,Nr-kk,Meanrank-h-,Mean-h-,Nr-h-,Meanrank-k-,Mean-k-,Nr-k-,Meanrank-ll,Mean-ll,Nr-ll,Meanrank-lm,Mean-lm,Nr-lm,Meanrank-nn,Mean-nn,Nr-nn,Meanrank-np,Mean-np,Nr-np
1346,LG5,5.992,ab5_909843,1.383,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,28.2,4.73333,30,25.4,4.34783,23,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1347,LG5,12.306,S5_1992429,1.152,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,28.1,4.72414,29,25.6,4.375,24,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1348,LG5,12.306,S5_1992383,1.152,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,25.6,4.375,24,28.1,4.72414,29,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1349,LG5,16.749,S5_3206129,2.259,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,28.4,4.75758,33,24.8,4.25,20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1350,LG5,18.367,S5_2595745,1.383,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,28.2,4.73333,30,25.4,4.34783,23,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1351,LG5,19.942,S5_3123059,1.642,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,25.2,4.31818,22,28.3,4.74194,31,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1352,LG5,19.942,S5_3123100,1.642,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,25.2,4.31818,22,28.3,4.74194,31,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1353,LG5,19.942,S5_3123049,1.642,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,28.3,4.74194,31,25.2,4.31818,22,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1354,LG5,19.942,S5_3123067,1.642,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,28.3,4.74194,31,25.2,4.31818,22,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1355,LG5,27.433,S5_4739986,5.782,1,**,53,0,0,0,0,0,0,0,0,0,0,0,0,0,29.2,4.87879,33,23.4,4.05,20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1356,LG5,30.271,S5_11419394,5.782,1,**,53,0,0,0,0,0,0,0,0,0,0,0,0,0,29.2,4.87879,33,23.4,4.05,20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1357,LG5,32.249,S5_10849483,7.892,1,****,53,0,0,0,0,0,0,0,0,0,0,0,0,0,29.2,4.88889,36,22.2,3.88235,17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1358,LG5,34.305,S7_16199046,6.41,1,**,53,0,0,0,0,0,0,0,0,0,0,0,0,0,29.2,4.88235,34,23.1,4,19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1359,LG5,34.305,S5_6911791,6.41,1,**,53,0,0,0,0,0,0,0,0,0,0,0,0,0,29.2,4.88235,34,23.1,4,19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1360,LG5,34.305,S5_6911838,6.41,1,**,53,0,0,0,0,0,0,0,0,0,0,0,0,0,29.2,4.88235,34,23.1,4,19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1361,LG5,34.305,S5_6911886,6.41,1,**,53,0,0,0,0,0,0,0,0,0,0,0,0,0,23.1,4,19,29.2,4.88235,34,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1362,LG5,34.305,S7_16199043,6.41,1,**,53,0,0,0,0,0,0,0,0,0,0,0,0,0,29.2,4.88235,34,23.1,4,19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1363,LG5,37.6,S5_6050921,5.215,1,**,53,0,0,0,0,0,0,0,0,0,0,0,0,0,23.7,4.09524,21,29.2,4.875,32,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1364,LG5,41.757,S29_12150216,4.234,1,**,53,0,0,0,0,0,0,0,0,0,0,0,0,0,24.3,4.17391,23,29.1,4.86667,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1365,LG5,45.579,S5_11435180,1.083,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,27.8,4.69444,36,25.2,4.29412,17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1366,LG5,54.418,S5_9353377,0.986,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,27.6,4.65116,43,24.6,4.2,10,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,LG6,0,ab6_17160123,0.604,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,26.1,4.44444,27,27.9,4.69231,26,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,LG6,0,S6_16983641,0.604,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9,4.69231,26,26.1,4.44444,27,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,LG6,0,S6_16983253,0.604,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9,4.69231,26,26.1,4.44444,27,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,LG6,0,S6_16839184,0.604,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9,4.69231,26,26.1,4.44444,27,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,LG6,1.933,S6_16467783,0.464,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,27.8,4.68,25,26.2,4.46429,28,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,LG6,9.868,S6_14000037,0.155,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,26.6,4.51613,31,27.5,4.63636,22,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,LG6,16.757,S22_9738448,0.604,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9,4.69231,26,26.1,4.44444,27,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,LG6,16.757,S22_9738138,0.604,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9,4.69231,26,26.1,4.44444,27,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,LG6,16.757,S22_9738119,0.604,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9,4.69231,26,26.1,4.44444,27,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,LG6,22.126,S6_14261581,1.152,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,28.1,4.72414,29,25.6,4.375,24,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,LG6,22.126,S6_14261609,1.152,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,28.1,4.72414,29,25.6,4.375,24,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,LG6,22.126,S6_14261598,1.152,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,28.1,4.72414,29,25.6,4.375,24,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,LG6,22.126,S6_14261593,1.152,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,28.1,4.72414,29,25.6,4.375,24,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,LG6,31.573,S19_5931737,0.086,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,26.6,4.5,24,27.3,4.62069,29,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,LG6,38.877,S6_13297944,0.343,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,26.4,4.48276,29,27.8,4.66667,24,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,LG6,50.682,S6_11290438,0.24,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,26.5,4.5,30,27.7,4.65217,23,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,LG6,51.736,ab6_12439169,0.155,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,27.5,4.63636,22,26.6,4.51613,31,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,LG6,56.573,S7_11846013,0.04,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,26.8,4.54545,33,27.3,4.6,20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,LG6,57.307,S6_12039943,0.355,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,27.6,4.65625,32,26.1,4.42857,21,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,LG6,57.905,S6_12115979,0.154,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,27.4,4.63333,30,26.5,4.47826,23,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,LG6,57.905,S6_12115959,0.154,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,26.5,4.47826,23,27.4,4.63333,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,LG6,58.783,S6_11582632,0.154,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,26.5,4.47826,23,27.4,4.63333,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,LG6,59.704,S6_11570682,0.243,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,27.5,4.64516,31,26.3,4.45455,22,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,LG6,62.735,S6_10944593,0.086,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,26.6,4.5,24,27.3,4.62069,29,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,LG6,62.735,S6_10944594,0.086,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,26.6,4.5,24,27.3,4.62069,29,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,LG6,62.735,S6_11290406,0.086,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,27.3,4.62069,29,26.6,4.5,24,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,LG6,64.524,S6_10578123,0.154,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,27.4,4.63333,30,26.5,4.47826,23,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,LG6,64.524,S6_10578157,0.154,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,27.4,4.63333,30,26.5,4.47826,23,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,LG6,66.202,S7_11835439,0.086,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,27.3,4.62069,29,26.6,4.5,24,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,LG6,66.202,S7_11846102,0.086,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,27.3,4.62069,29,26.6,4.5,24,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,LG6,71.101,S6_8698209,0.086,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,27.3,4.62069,29,26.6,4.5,24,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,LG6,71.87,S6_8663472,0.154,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,27.4,4.63333,30,26.5,4.47826,23,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,LG6,71.87,S6_8698221,0.154,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,26.5,4.47826,23,27.4,4.63333,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,LG6,71.87,ab6_8931761,0.154,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,26.5,4.47826,23,27.4,4.63333,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,LG6,72.521,S6_7350018,0.038,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,27.2,4.60714,28,26.8,4.52,25,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,LG6,73.891,S30_10541135,0.086,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,27.3,4.62069,29,26.6,4.5,24,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,LG6,73.891,S16_2728487,0.086,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,27.3,4.62069,29,26.6,4.5,24,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,LG6,73.891,S6_6557739,0.086,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,26.6,4.5,24,27.3,4.62069,29,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,LG6,73.891,S6_6557763,0.086,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,27.3,4.62069,29,26.6,4.5,24,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,LG6,73.891,S6_3792537,0.086,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,26.6,4.5,24,27.3,4.62069,29,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,LG6,74.494,S6_3709822,0.038,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,26.8,4.52,25,27.2,4.60714,28,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,LG6,76.755,S27_12077656,0.04,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,26.8,4.54545,33,27.3,4.6,20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,LG6,76.755,ab27_12077655,0.04,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,26.8,4.54545,33,27.3,4.6,20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,LG6,82.289,S6_2238094,0.764,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,28,4.7037,27,26,4.42308,26,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,LG6,82.289,S6_2238209,0.764,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,28,4.7037,27,26,4.42308,26,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,LG6,82.289,S6_2238153,0.764,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,28,4.7037,27,26,4.42308,26,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,LG6,82.289,S6_2238060,0.764,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,28,4.7037,27,26,4.42308,26,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,LG6,82.289,S6_2413109,0.764,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,26,4.42308,26,28,4.7037,27,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,LG6,82.289,S6_2238106,0.764,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,26,4.42308,26,28,4.7037,27,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,LG6,82.289,S6_2238069,0.764,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,28,4.7037,27,26,4.42308,26,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,LG6,82.289,S6_2238194,0.764,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,26,4.42308,26,28,4.7037,27,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,LG6,83.239,S6_2493038,0.604,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,26.1,4.44444,27,27.9,4.69231,26,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,LG6,86.362,S3_8520298,1.152,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,25.6,4.375,24,28.1,4.72414,29,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,LG6,86.362,ab3_8486457,1.152,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,28.1,4.72414,29,25.6,4.375,24,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,LG6,86.362,S3_8520262,1.152,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,25.6,4.375,24,28.1,4.72414,29,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,LG6,86.362,ab6_1682635,1.152,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,25.6,4.375,24,28.1,4.72414,29,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,LG6,86.362,S3_8323249,1.152,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,25.6,4.375,24,28.1,4.72414,29,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,LG6,87.678,S6_1629168,0.946,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,28.1,4.71429,28,25.8,4.4,25,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,LG6,90.035,S6_934115,0.764,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,26,4.42308,26,28,4.7037,27,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,LG6,98.524,ab7_18542888,0.464,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,26.2,4.46429,28,27.8,4.68,25,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,LG6,98.524,S7_18542859,0.464,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,26.2,4.46429,28,27.8,4.68,25,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,LG6,103.32,S18_4368403,4.348,1,**,53,0,0,0,0,0,0,0,0,0,0,0,0,0,25,4.28125,32,30,5,21,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,LG6,105.413,S18_4368454,4.015,1,**,53,0,0,0,0,0,0,0,0,0,0,0,0,0,25.2,4.30303,33,30,5,20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,LG7a,0,S14_10607752,0.158,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,26.6,4.5,32,27.6,4.66667,21,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,LG7a,5.402,S7_4444891,0.243,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,26.5,4.48387,31,27.7,4.68182,22,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,LG7a,6.313,S7_3878322,0.09,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,26.7,4.51515,33,27.4,4.65,20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,LG7a,6.313,ab7_3878347,0.09,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,26.7,4.51515,33,27.4,4.65,20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,LG7a,6.313,ab7_3878342,0.09,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,26.7,4.51515,33,27.4,4.65,20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,LG7a,7.984,S7_4018106,0.158,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,26.6,4.5,32,27.6,4.66667,21,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,LG7a,7.984,S7_3753351,0.158,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,26.6,4.5,32,27.6,4.66667,21,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,LG7a,7.984,S7_4018151,0.158,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,26.6,4.5,32,27.6,4.66667,21,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,LG7a,9.902,S7_3690524,0.243,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,27.7,4.68182,22,26.5,4.48387,31,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,LG7a,11.814,S7_2968119,0.346,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,27.8,4.69565,23,26.4,4.46667,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,LG7a,11.814,S7_2968177,0.346,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,26.4,4.46667,30,27.8,4.69565,23,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,LG7a,16.439,S7_2585515,1.642,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,25.7,4.3871,31,28.8,4.81818,22,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,LG7a,16.439,S7_2585490,1.642,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,25.7,4.3871,31,28.8,4.81818,22,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,LG7a,16.439,S7_2585484,1.642,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,25.7,4.3871,31,28.8,4.81818,22,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,LG7a,16.984,S7_2857430,0.346,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,26.4,4.46667,30,27.8,4.69565,23,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,LG7a,18.597,S7_2375608,0.466,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,26.3,4.44828,29,27.9,4.70833,24,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,LG7a,18.597,S24_17350045,0.466,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,26.3,4.44828,29,27.9,4.70833,24,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,LG7a,18.597,S7_2375575,0.466,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9,4.70833,24,26.3,4.44828,29,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,LG7a,18.597,S7_2375607,0.466,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,26.3,4.44828,29,27.9,4.70833,24,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,LG7a,20.054,S7_2389674,0.606,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,28,4.72,25,26.1,4.42857,28,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,LG7a,20.054,S7_2389650,0.606,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,28,4.72,25,26.1,4.42857,28,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,LG7a,22.649,S7_1056710,0.466,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,26.3,4.44828,29,27.9,4.70833,24,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,LG7a,24.348,S7_1024083,0.606,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,26.1,4.42857,28,28,4.72,25,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,LG7a,25.647,ab7_1411031,0.158,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,26.6,4.5,32,27.6,4.66667,21,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1411,LG7b,0,S4_8674082,0.606,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,28,4.72,25,26.1,4.42857,28,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1412,LG7b,2.033,S7_11215478,3.058,1,*,53,0,0,0,0,0,0,0,0,0,0,0,0,0,29.1,4.88462,26,25,4.25926,27,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1413,LG7b,4.242,S7_9398407,1.666,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,28.9,4.85714,21,25.8,4.375,32,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1414,LG7b,7.991,S7_10635996,2.16,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,29,4.86957,23,25.5,4.33333,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1415,LG7b,8.259,S7_10636043,2.16,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,29,4.86957,23,25.5,4.33333,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1416,LG7b,8.518,S7_10636007,1.666,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,25.8,4.375,32,28.9,4.85714,21,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1417,LG7b,10.011,S7_12087847,1.904,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,28.9,4.86364,22,25.6,4.35484,31,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1418,LG7b,10.011,ab7_11450424,1.904,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,28.9,4.86364,22,25.6,4.35484,31,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419,LG7b,10.011,S7_11450535,1.904,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,28.9,4.86364,22,25.6,4.35484,31,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420,LG7b,10.011,S7_12087803,1.904,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,28.9,4.86364,22,25.6,4.35484,31,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1421,LG7b,10.011,S7_11443182,1.904,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,28.9,4.86364,22,25.6,4.35484,31,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1422,LG7b,10.011,S7_11779848,1.904,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,25.6,4.35484,31,28.9,4.86364,22,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423,LG7b,10.011,ab7_12087797,1.904,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,28.9,4.86364,22,25.6,4.35484,31,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1424,LG7b,10.011,S7_12087799,1.904,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,28.9,4.86364,22,25.6,4.35484,31,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1425,LG7b,10.011,ab7_11450429,1.904,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,28.9,4.86364,22,25.6,4.35484,31,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
